,filename,class,pred
1779,n01667114\ILSVRC2012_val_00030163.JPEG,35,9
1780,n01667114\ILSVRC2012_val_00030964.JPEG,35,36
1781,n01667114\ILSVRC2012_val_00031541.JPEG,35,33
1782,n01667114\ILSVRC2012_val_00032700.JPEG,35,37
1783,n01667114\ILSVRC2012_val_00034840.JPEG,35,35
1784,n01667114\ILSVRC2012_val_00036271.JPEG,35,35
1785,n01667114\ILSVRC2012_val_00036345.JPEG,35,48
1786,n01667114\ILSVRC2012_val_00036815.JPEG,35,32
1787,n01667114\ILSVRC2012_val_00036963.JPEG,35,35
1788,n01667114\ILSVRC2012_val_00038085.JPEG,35,37
1789,n01667114\ILSVRC2012_val_00038527.JPEG,35,36
1790,n01667114\ILSVRC2012_val_00039441.JPEG,35,35
1791,n01667114\ILSVRC2012_val_00039536.JPEG,35,35
1792,n01667114\ILSVRC2012_val_00041017.JPEG,35,35
1793,n01667114\ILSVRC2012_val_00044341.JPEG,35,34
1794,n01667114\ILSVRC2012_val_00046053.JPEG,35,21
1795,n01667114\ILSVRC2012_val_00046803.JPEG,35,49
1796,n01667114\ILSVRC2012_val_00048991.JPEG,35,45
1797,n01667114\ILSVRC2012_val_00049260.JPEG,35,37
1798,n01667114\ILSVRC2012_val_00049646.JPEG,35,35
1799,n01667114\ILSVRC2012_val_00049703.JPEG,35,36
1800,n01667778\ILSVRC2012_val_00002832.JPEG,36,35
1801,n01667778\ILSVRC2012_val_00005799.JPEG,36,35
1802,n01667778\ILSVRC2012_val_00006634.JPEG,36,37
1803,n01667778\ILSVRC2012_val_00008327.JPEG,36,37
1804,n01667778\ILSVRC2012_val_00008333.JPEG,36,34
1805,n01667778\ILSVRC2012_val_00008902.JPEG,36,43
1806,n01667778\ILSVRC2012_val_00008921.JPEG,36,32
1807,n01667778\ILSVRC2012_val_00009484.JPEG,36,37
1808,n01667778\ILSVRC2012_val_00009508.JPEG,36,37
1809,n01667778\ILSVRC2012_val_00009819.JPEG,36,35
1810,n01667778\ILSVRC2012_val_00010792.JPEG,36,35
1811,n01667778\ILSVRC2012_val_00010915.JPEG,36,37
1812,n01667778\ILSVRC2012_val_00011150.JPEG,36,36
1813,n01667778\ILSVRC2012_val_00011766.JPEG,36,30
1814,n01667778\ILSVRC2012_val_00013301.JPEG,36,9
1815,n01667778\ILSVRC2012_val_00013675.JPEG,36,35
1816,n01667778\ILSVRC2012_val_00013738.JPEG,36,34
1817,n01667778\ILSVRC2012_val_00014106.JPEG,36,35
1818,n01667778\ILSVRC2012_val_00015193.JPEG,36,35
1819,n01667778\ILSVRC2012_val_00015475.JPEG,36,37
1820,n01667778\ILSVRC2012_val_00017243.JPEG,36,34
1821,n01667778\ILSVRC2012_val_00021291.JPEG,36,37
1822,n01667778\ILSVRC2012_val_00021982.JPEG,36,35
1823,n01667778\ILSVRC2012_val_00022198.JPEG,36,37
1824,n01667778\ILSVRC2012_val_00022350.JPEG,36,33
1825,n01667778\ILSVRC2012_val_00024736.JPEG,36,32
1826,n01667778\ILSVRC2012_val_00025611.JPEG,36,37
1827,n01667778\ILSVRC2012_val_00027859.JPEG,36,34
1828,n01667778\ILSVRC2012_val_00028599.JPEG,36,35
1829,n01667778\ILSVRC2012_val_00029806.JPEG,36,45
1830,n01667778\ILSVRC2012_val_00031674.JPEG,36,47
1831,n01667778\ILSVRC2012_val_00031774.JPEG,36,32
1832,n01667778\ILSVRC2012_val_00031793.JPEG,36,35
1833,n01667778\ILSVRC2012_val_00031815.JPEG,36,35
1834,n01667778\ILSVRC2012_val_00032135.JPEG,36,47
1835,n01667778\ILSVRC2012_val_00032405.JPEG,36,32
1836,n01667778\ILSVRC2012_val_00032805.JPEG,36,35
1837,n01667778\ILSVRC2012_val_00034728.JPEG,36,32
1838,n01667778\ILSVRC2012_val_00034770.JPEG,36,48
1839,n01667778\ILSVRC2012_val_00037154.JPEG,36,35
1840,n01667778\ILSVRC2012_val_00038628.JPEG,36,32
1841,n01667778\ILSVRC2012_val_00039024.JPEG,36,35
1842,n01667778\ILSVRC2012_val_00040231.JPEG,36,36
1843,n01667778\ILSVRC2012_val_00040301.JPEG,36,35
1844,n01667778\ILSVRC2012_val_00040314.JPEG,36,36
1845,n01667778\ILSVRC2012_val_00040776.JPEG,36,35
1846,n01667778\ILSVRC2012_val_00040787.JPEG,36,36
1847,n01667778\ILSVRC2012_val_00042023.JPEG,36,35
1848,n01667778\ILSVRC2012_val_00042664.JPEG,36,33
1849,n01667778\ILSVRC2012_val_00046149.JPEG,36,34
1850,n01669191\ILSVRC2012_val_00000362.JPEG,37,37
1851,n01669191\ILSVRC2012_val_00001649.JPEG,37,45
1852,n01669191\ILSVRC2012_val_00001662.JPEG,37,37
1853,n01669191\ILSVRC2012_val_00002232.JPEG,37,37
1854,n01669191\ILSVRC2012_val_00002355.JPEG,37,37
1855,n01669191\ILSVRC2012_val_00002512.JPEG,37,37
1856,n01669191\ILSVRC2012_val_00002514.JPEG,37,25
1857,n01669191\ILSVRC2012_val_00002783.JPEG,37,36
1858,n01669191\ILSVRC2012_val_00003160.JPEG,37,39
1859,n01669191\ILSVRC2012_val_00003273.JPEG,37,37
1860,n01669191\ILSVRC2012_val_00003356.JPEG,37,35
1861,n01669191\ILSVRC2012_val_00004781.JPEG,37,37
1862,n01669191\ILSVRC2012_val_00004834.JPEG,37,35
1863,n01669191\ILSVRC2012_val_00007230.JPEG,37,37
1864,n01669191\ILSVRC2012_val_00009376.JPEG,37,35
1865,n01669191\ILSVRC2012_val_00010145.JPEG,37,37
1866,n01669191\ILSVRC2012_val_00010386.JPEG,37,37
1867,n01669191\ILSVRC2012_val_00011530.JPEG,37,37
1868,n01669191\ILSVRC2012_val_00012087.JPEG,37,37
1869,n01669191\ILSVRC2012_val_00012829.JPEG,37,37
1870,n01669191\ILSVRC2012_val_00013672.JPEG,37,37
1871,n01669191\ILSVRC2012_val_00014752.JPEG,37,35
1872,n01669191\ILSVRC2012_val_00017222.JPEG,37,37
1873,n01669191\ILSVRC2012_val_00018362.JPEG,37,31
1874,n01669191\ILSVRC2012_val_00018414.JPEG,37,35
1875,n01669191\ILSVRC2012_val_00019068.JPEG,37,37
1876,n01669191\ILSVRC2012_val_00019282.JPEG,37,36
1877,n01669191\ILSVRC2012_val_00025824.JPEG,37,37
1878,n01669191\ILSVRC2012_val_00027858.JPEG,37,37
1879,n01669191\ILSVRC2012_val_00028162.JPEG,37,30
1880,n01669191\ILSVRC2012_val_00030343.JPEG,37,37
1881,n01669191\ILSVRC2012_val_00030593.JPEG,37,35
1882,n01669191\ILSVRC2012_val_00031467.JPEG,37,37
1883,n01669191\ILSVRC2012_val_00033723.JPEG,37,49
1884,n01669191\ILSVRC2012_val_00034674.JPEG,37,37
1885,n01669191\ILSVRC2012_val_00034794.JPEG,37,37
1886,n01669191\ILSVRC2012_val_00036944.JPEG,37,36
1887,n01669191\ILSVRC2012_val_00037560.JPEG,37,37
1888,n01669191\ILSVRC2012_val_00037739.JPEG,37,37
1889,n01669191\ILSVRC2012_val_00037812.JPEG,37,16
1890,n01669191\ILSVRC2012_val_00037894.JPEG,37,37
1891,n01669191\ILSVRC2012_val_00038230.JPEG,37,37
1892,n01669191\ILSVRC2012_val_00040287.JPEG,37,35
1893,n01669191\ILSVRC2012_val_00040771.JPEG,37,37
1894,n01669191\ILSVRC2012_val_00043444.JPEG,37,37
1895,n01669191\ILSVRC2012_val_00045726.JPEG,37,37
1896,n01669191\ILSVRC2012_val_00046122.JPEG,37,37
1897,n01669191\ILSVRC2012_val_00047941.JPEG,37,6
1898,n01669191\ILSVRC2012_val_00048480.JPEG,37,8
1899,n01669191\ILSVRC2012_val_00049782.JPEG,37,37
1900,n01675722\ILSVRC2012_val_00003904.JPEG,38,38
1901,n01675722\ILSVRC2012_val_00004638.JPEG,38,38
1902,n01675722\ILSVRC2012_val_00005244.JPEG,38,43
1903,n01675722\ILSVRC2012_val_00005416.JPEG,38,38
1904,n01675722\ILSVRC2012_val_00005647.JPEG,38,38
1905,n01675722\ILSVRC2012_val_00005708.JPEG,38,28
1906,n01675722\ILSVRC2012_val_00006853.JPEG,38,12
1907,n01675722\ILSVRC2012_val_00008226.JPEG,38,38
1908,n01675722\ILSVRC2012_val_00008509.JPEG,38,38
1909,n01675722\ILSVRC2012_val_00009966.JPEG,38,23
1910,n01675722\ILSVRC2012_val_00011120.JPEG,38,38
1911,n01675722\ILSVRC2012_val_00011294.JPEG,38,29
1912,n01675722\ILSVRC2012_val_00011339.JPEG,38,38
1913,n01675722\ILSVRC2012_val_00012267.JPEG,38,38
1914,n01675722\ILSVRC2012_val_00013269.JPEG,38,41
1915,n01675722\ILSVRC2012_val_00013582.JPEG,38,41
1916,n01675722\ILSVRC2012_val_00014468.JPEG,38,28
1917,n01675722\ILSVRC2012_val_00014790.JPEG,38,32
1918,n01675722\ILSVRC2012_val_00016807.JPEG,38,41
1919,n01675722\ILSVRC2012_val_00019007.JPEG,38,44
1920,n01675722\ILSVRC2012_val_00020453.JPEG,38,38
1921,n01675722\ILSVRC2012_val_00021055.JPEG,38,32
1922,n01675722\ILSVRC2012_val_00021683.JPEG,38,38
1923,n01675722\ILSVRC2012_val_00022309.JPEG,38,42
1924,n01675722\ILSVRC2012_val_00024545.JPEG,38,26
1925,n01675722\ILSVRC2012_val_00026661.JPEG,38,38
1926,n01675722\ILSVRC2012_val_00026793.JPEG,38,45
1927,n01675722\ILSVRC2012_val_00027776.JPEG,38,11
1928,n01675722\ILSVRC2012_val_00030721.JPEG,38,38
1929,n01675722\ILSVRC2012_val_00031103.JPEG,38,38
1930,n01675722\ILSVRC2012_val_00032254.JPEG,38,28
1931,n01675722\ILSVRC2012_val_00033640.JPEG,38,38
1932,n01675722\ILSVRC2012_val_00033858.JPEG,38,38
1933,n01675722\ILSVRC2012_val_00036899.JPEG,38,45
1934,n01675722\ILSVRC2012_val_00037626.JPEG,38,38
1935,n01675722\ILSVRC2012_val_00037688.JPEG,38,38
1936,n01675722\ILSVRC2012_val_00038644.JPEG,38,44
1937,n01675722\ILSVRC2012_val_00039378.JPEG,38,38
1938,n01675722\ILSVRC2012_val_00039886.JPEG,38,44
1939,n01675722\ILSVRC2012_val_00040077.JPEG,38,38
1940,n01675722\ILSVRC2012_val_00040134.JPEG,38,38
1941,n01675722\ILSVRC2012_val_00042331.JPEG,38,38
1942,n01675722\ILSVRC2012_val_00044321.JPEG,38,28
1943,n01675722\ILSVRC2012_val_00044862.JPEG,38,28
1944,n01675722\ILSVRC2012_val_00045832.JPEG,38,28
1945,n01675722\ILSVRC2012_val_00045839.JPEG,38,29
1946,n01675722\ILSVRC2012_val_00046185.JPEG,38,38
1947,n01675722\ILSVRC2012_val_00047399.JPEG,38,38
1948,n01675722\ILSVRC2012_val_00048134.JPEG,38,38
1949,n01675722\ILSVRC2012_val_00048909.JPEG,38,38
1950,n01677366\ILSVRC2012_val_00000153.JPEG,39,39
1951,n01677366\ILSVRC2012_val_00000471.JPEG,39,47
1952,n01677366\ILSVRC2012_val_00000523.JPEG,39,37
1953,n01677366\ILSVRC2012_val_00001802.JPEG,39,43
1954,n01677366\ILSVRC2012_val_00001950.JPEG,39,39
1955,n01677366\ILSVRC2012_val_00003319.JPEG,39,47
1956,n01677366\ILSVRC2012_val_00004201.JPEG,39,31
1957,n01677366\ILSVRC2012_val_00004622.JPEG,39,39
1958,n01677366\ILSVRC2012_val_00005407.JPEG,39,47
1959,n01677366\ILSVRC2012_val_00006717.JPEG,39,39
1960,n01677366\ILSVRC2012_val_00007896.JPEG,39,46
1961,n01677366\ILSVRC2012_val_00009050.JPEG,39,37
1962,n01677366\ILSVRC2012_val_00010171.JPEG,39,39
1963,n01677366\ILSVRC2012_val_00011320.JPEG,39,39
1964,n01677366\ILSVRC2012_val_00011517.JPEG,39,47
1965,n01677366\ILSVRC2012_val_00012156.JPEG,39,30
1966,n01677366\ILSVRC2012_val_00014317.JPEG,39,39
1967,n01677366\ILSVRC2012_val_00016304.JPEG,39,46
1968,n01677366\ILSVRC2012_val_00017948.JPEG,39,46
1969,n01677366\ILSVRC2012_val_00018450.JPEG,39,47
1970,n01677366\ILSVRC2012_val_00018848.JPEG,39,39
1971,n01677366\ILSVRC2012_val_00022257.JPEG,39,46
1972,n01677366\ILSVRC2012_val_00023146.JPEG,39,46
1973,n01677366\ILSVRC2012_val_00023555.JPEG,39,43
1974,n01677366\ILSVRC2012_val_00024801.JPEG,39,47
1975,n01677366\ILSVRC2012_val_00026265.JPEG,39,39
1976,n01677366\ILSVRC2012_val_00027206.JPEG,39,48
1977,n01677366\ILSVRC2012_val_00027750.JPEG,39,39
1978,n01677366\ILSVRC2012_val_00028198.JPEG,39,5
1979,n01677366\ILSVRC2012_val_00028571.JPEG,39,35
1980,n01677366\ILSVRC2012_val_00028764.JPEG,39,43
1981,n01677366\ILSVRC2012_val_00028795.JPEG,39,39
1982,n01677366\ILSVRC2012_val_00031564.JPEG,39,39
1983,n01677366\ILSVRC2012_val_00032513.JPEG,39,24
1984,n01677366\ILSVRC2012_val_00033058.JPEG,39,47
1985,n01677366\ILSVRC2012_val_00033396.JPEG,39,39
1986,n01677366\ILSVRC2012_val_00033698.JPEG,39,47
1987,n01677366\ILSVRC2012_val_00033961.JPEG,39,39
1988,n01677366\ILSVRC2012_val_00035281.JPEG,39,39
1989,n01677366\ILSVRC2012_val_00040532.JPEG,39,47
1990,n01677366\ILSVRC2012_val_00041096.JPEG,39,18
1991,n01677366\ILSVRC2012_val_00041172.JPEG,39,46
1992,n01677366\ILSVRC2012_val_00042698.JPEG,39,31
1993,n01677366\ILSVRC2012_val_00043012.JPEG,39,39
1994,n01677366\ILSVRC2012_val_00044659.JPEG,39,0
1995,n01677366\ILSVRC2012_val_00046346.JPEG,39,43
1996,n01677366\ILSVRC2012_val_00046407.JPEG,39,39
1997,n01677366\ILSVRC2012_val_00046740.JPEG,39,46
1998,n01677366\ILSVRC2012_val_00047184.JPEG,39,47
1999,n01677366\ILSVRC2012_val_00048467.JPEG,39,39
2000,n01682714\ILSVRC2012_val_00001931.JPEG,40,46
2001,n01682714\ILSVRC2012_val_00001942.JPEG,40,46
2002,n01682714\ILSVRC2012_val_00005563.JPEG,40,40
2003,n01682714\ILSVRC2012_val_00007258.JPEG,40,46
2004,n01682714\ILSVRC2012_val_00008669.JPEG,40,42
2005,n01682714\ILSVRC2012_val_00009132.JPEG,40,40
2006,n01682714\ILSVRC2012_val_00009911.JPEG,40,31
2007,n01682714\ILSVRC2012_val_00011129.JPEG,40,46
2008,n01682714\ILSVRC2012_val_00011518.JPEG,40,46
2009,n01682714\ILSVRC2012_val_00011551.JPEG,40,47
2010,n01682714\ILSVRC2012_val_00011702.JPEG,40,46
2011,n01682714\ILSVRC2012_val_00012853.JPEG,40,44
2012,n01682714\ILSVRC2012_val_00014308.JPEG,40,46
2013,n01682714\ILSVRC2012_val_00014768.JPEG,40,46
2014,n01682714\ILSVRC2012_val_00015721.JPEG,40,40
2015,n01682714\ILSVRC2012_val_00016464.JPEG,40,40
2016,n01682714\ILSVRC2012_val_00016844.JPEG,40,40
2017,n01682714\ILSVRC2012_val_00020154.JPEG,40,46
2018,n01682714\ILSVRC2012_val_00020764.JPEG,40,46
2019,n01682714\ILSVRC2012_val_00021069.JPEG,40,46
2020,n01682714\ILSVRC2012_val_00022282.JPEG,40,40
2021,n01682714\ILSVRC2012_val_00023243.JPEG,40,31
2022,n01682714\ILSVRC2012_val_00023361.JPEG,40,46
2023,n01682714\ILSVRC2012_val_00023676.JPEG,40,40
2024,n01682714\ILSVRC2012_val_00025668.JPEG,40,46
2025,n01682714\ILSVRC2012_val_00028042.JPEG,40,46
2026,n01682714\ILSVRC2012_val_00028351.JPEG,40,46
2027,n01682714\ILSVRC2012_val_00030523.JPEG,40,22
2028,n01682714\ILSVRC2012_val_00030865.JPEG,40,40
2029,n01682714\ILSVRC2012_val_00031816.JPEG,40,46
2030,n01682714\ILSVRC2012_val_00032129.JPEG,40,40
2031,n01682714\ILSVRC2012_val_00034086.JPEG,40,46
2032,n01682714\ILSVRC2012_val_00035598.JPEG,40,46
2033,n01682714\ILSVRC2012_val_00037220.JPEG,40,40
2034,n01682714\ILSVRC2012_val_00037273.JPEG,40,46
2035,n01682714\ILSVRC2012_val_00039282.JPEG,40,11
2036,n01682714\ILSVRC2012_val_00039749.JPEG,40,46
2037,n01682714\ILSVRC2012_val_00040352.JPEG,40,40
2038,n01682714\ILSVRC2012_val_00040616.JPEG,40,31
2039,n01682714\ILSVRC2012_val_00041164.JPEG,40,46
2040,n01682714\ILSVRC2012_val_00041640.JPEG,40,46
2041,n01682714\ILSVRC2012_val_00041659.JPEG,40,46
2042,n01682714\ILSVRC2012_val_00042070.JPEG,40,47
2043,n01682714\ILSVRC2012_val_00043774.JPEG,40,40
2044,n01682714\ILSVRC2012_val_00043978.JPEG,40,40
2045,n01682714\ILSVRC2012_val_00044996.JPEG,40,46
2046,n01682714\ILSVRC2012_val_00045157.JPEG,40,46
2047,n01682714\ILSVRC2012_val_00045669.JPEG,40,47
2048,n01682714\ILSVRC2012_val_00049116.JPEG,40,46
2049,n01682714\ILSVRC2012_val_00049851.JPEG,40,46
2050,n01685808\ILSVRC2012_val_00000908.JPEG,41,44
2051,n01685808\ILSVRC2012_val_00004757.JPEG,41,41
2052,n01685808\ILSVRC2012_val_00005590.JPEG,41,41
2053,n01685808\ILSVRC2012_val_00006764.JPEG,41,41
2054,n01685808\ILSVRC2012_val_00007084.JPEG,41,48
2055,n01685808\ILSVRC2012_val_00008407.JPEG,41,47
2056,n01685808\ILSVRC2012_val_00008807.JPEG,41,41
2057,n01685808\ILSVRC2012_val_00009687.JPEG,41,44
2058,n01685808\ILSVRC2012_val_00010887.JPEG,41,44
2059,n01685808\ILSVRC2012_val_00016379.JPEG,41,41
2060,n01685808\ILSVRC2012_val_00017067.JPEG,41,41
2061,n01685808\ILSVRC2012_val_00017641.JPEG,41,45
2062,n01685808\ILSVRC2012_val_00018430.JPEG,41,41
2063,n01685808\ILSVRC2012_val_00018618.JPEG,41,39
2064,n01685808\ILSVRC2012_val_00019797.JPEG,41,41
2065,n01685808\ILSVRC2012_val_00020124.JPEG,41,49
2066,n01685808\ILSVRC2012_val_00020356.JPEG,41,41
2067,n01685808\ILSVRC2012_val_00021605.JPEG,41,47
2068,n01685808\ILSVRC2012_val_00022003.JPEG,41,41
2069,n01685808\ILSVRC2012_val_00022711.JPEG,41,46
2070,n01685808\ILSVRC2012_val_00022731.JPEG,41,44
2071,n01685808\ILSVRC2012_val_00023363.JPEG,41,47
2072,n01685808\ILSVRC2012_val_00023693.JPEG,41,44
2073,n01685808\ILSVRC2012_val_00024684.JPEG,41,49
2074,n01685808\ILSVRC2012_val_00025017.JPEG,41,9
2075,n01685808\ILSVRC2012_val_00026901.JPEG,41,44
2076,n01685808\ILSVRC2012_val_00027095.JPEG,41,41
2077,n01685808\ILSVRC2012_val_00027125.JPEG,41,41
2078,n01685808\ILSVRC2012_val_00029336.JPEG,41,41
2079,n01685808\ILSVRC2012_val_00029909.JPEG,41,41
2080,n01685808\ILSVRC2012_val_00030016.JPEG,41,32
2081,n01685808\ILSVRC2012_val_00031069.JPEG,41,41
2082,n01685808\ILSVRC2012_val_00034647.JPEG,41,5
2083,n01685808\ILSVRC2012_val_00034655.JPEG,41,41
2084,n01685808\ILSVRC2012_val_00034699.JPEG,41,39
2085,n01685808\ILSVRC2012_val_00036550.JPEG,41,47
2086,n01685808\ILSVRC2012_val_00039049.JPEG,41,41
2087,n01685808\ILSVRC2012_val_00039384.JPEG,41,44
2088,n01685808\ILSVRC2012_val_00039618.JPEG,41,44
2089,n01685808\ILSVRC2012_val_00040247.JPEG,41,37
2090,n01685808\ILSVRC2012_val_00041574.JPEG,41,41
2091,n01685808\ILSVRC2012_val_00042079.JPEG,41,42
2092,n01685808\ILSVRC2012_val_00042202.JPEG,41,38
2093,n01685808\ILSVRC2012_val_00042602.JPEG,41,41
2094,n01685808\ILSVRC2012_val_00043819.JPEG,41,41
2095,n01685808\ILSVRC2012_val_00046000.JPEG,41,41
2096,n01685808\ILSVRC2012_val_00046349.JPEG,41,41
2097,n01685808\ILSVRC2012_val_00046367.JPEG,41,44
2098,n01685808\ILSVRC2012_val_00046640.JPEG,41,43
2099,n01685808\ILSVRC2012_val_00048924.JPEG,41,44
2100,n01687978\ILSVRC2012_val_00003821.JPEG,42,39
2101,n01687978\ILSVRC2012_val_00005031.JPEG,42,47
2102,n01687978\ILSVRC2012_val_00005781.JPEG,42,12
2103,n01687978\ILSVRC2012_val_00006859.JPEG,42,42
2104,n01687978\ILSVRC2012_val_00007035.JPEG,42,42
2105,n01687978\ILSVRC2012_val_00011158.JPEG,42,38
2106,n01687978\ILSVRC2012_val_00011448.JPEG,42,42
2107,n01687978\ILSVRC2012_val_00011541.JPEG,42,42
2108,n01687978\ILSVRC2012_val_00012120.JPEG,42,38
2109,n01687978\ILSVRC2012_val_00012365.JPEG,42,42
2110,n01687978\ILSVRC2012_val_00012553.JPEG,42,42
2111,n01687978\ILSVRC2012_val_00012949.JPEG,42,28
2112,n01687978\ILSVRC2012_val_00013870.JPEG,42,39
2113,n01687978\ILSVRC2012_val_00014902.JPEG,42,49
2114,n01687978\ILSVRC2012_val_00016308.JPEG,42,25
2115,n01687978\ILSVRC2012_val_00016637.JPEG,42,42
2116,n01687978\ILSVRC2012_val_00016858.JPEG,42,39
2117,n01687978\ILSVRC2012_val_00017561.JPEG,42,42
2118,n01687978\ILSVRC2012_val_00018305.JPEG,42,32
2119,n01687978\ILSVRC2012_val_00018675.JPEG,42,42
2120,n01687978\ILSVRC2012_val_00020538.JPEG,42,45
2121,n01687978\ILSVRC2012_val_00021582.JPEG,42,26
2122,n01687978\ILSVRC2012_val_00022247.JPEG,42,42
2123,n01687978\ILSVRC2012_val_00026948.JPEG,42,42
2124,n01687978\ILSVRC2012_val_00028397.JPEG,42,41
2125,n01687978\ILSVRC2012_val_00029055.JPEG,42,26
2126,n01687978\ILSVRC2012_val_00029859.JPEG,42,41
2127,n01687978\ILSVRC2012_val_00029880.JPEG,42,42
2128,n01687978\ILSVRC2012_val_00030918.JPEG,42,28
2129,n01687978\ILSVRC2012_val_00033218.JPEG,42,42
2130,n01687978\ILSVRC2012_val_00033596.JPEG,42,48
2131,n01687978\ILSVRC2012_val_00034122.JPEG,42,8
2132,n01687978\ILSVRC2012_val_00035717.JPEG,42,39
2133,n01687978\ILSVRC2012_val_00037200.JPEG,42,42
2134,n01687978\ILSVRC2012_val_00037510.JPEG,42,42
2135,n01687978\ILSVRC2012_val_00037655.JPEG,42,42
2136,n01687978\ILSVRC2012_val_00038998.JPEG,42,41
2137,n01687978\ILSVRC2012_val_00040115.JPEG,42,25
2138,n01687978\ILSVRC2012_val_00040444.JPEG,42,41
2139,n01687978\ILSVRC2012_val_00041169.JPEG,42,47
2140,n01687978\ILSVRC2012_val_00041253.JPEG,42,17
2141,n01687978\ILSVRC2012_val_00041541.JPEG,42,47
2142,n01687978\ILSVRC2012_val_00041710.JPEG,42,42
2143,n01687978\ILSVRC2012_val_00042029.JPEG,42,24
2144,n01687978\ILSVRC2012_val_00044934.JPEG,42,47
2145,n01687978\ILSVRC2012_val_00045976.JPEG,42,42
2146,n01687978\ILSVRC2012_val_00046258.JPEG,42,42
2147,n01687978\ILSVRC2012_val_00046277.JPEG,42,42
2148,n01687978\ILSVRC2012_val_00047354.JPEG,42,42
2149,n01687978\ILSVRC2012_val_00049072.JPEG,42,42
2150,n01688243\ILSVRC2012_val_00000297.JPEG,43,39
2151,n01688243\ILSVRC2012_val_00000978.JPEG,43,47
2152,n01688243\ILSVRC2012_val_00001724.JPEG,43,42
2153,n01688243\ILSVRC2012_val_00002295.JPEG,43,41
2154,n01688243\ILSVRC2012_val_00003124.JPEG,43,43
2155,n01688243\ILSVRC2012_val_00003570.JPEG,43,43
2156,n01688243\ILSVRC2012_val_00005056.JPEG,43,24
2157,n01688243\ILSVRC2012_val_00008011.JPEG,43,43
2158,n01688243\ILSVRC2012_val_00008586.JPEG,43,42
2159,n01688243\ILSVRC2012_val_00011073.JPEG,43,43
2160,n01688243\ILSVRC2012_val_00012718.JPEG,43,42
2161,n01688243\ILSVRC2012_val_00012759.JPEG,43,32
2162,n01688243\ILSVRC2012_val_00012820.JPEG,43,45
2163,n01688243\ILSVRC2012_val_00014251.JPEG,43,24
2164,n01688243\ILSVRC2012_val_00014439.JPEG,43,35
2165,n01688243\ILSVRC2012_val_00015403.JPEG,43,43
2166,n01688243\ILSVRC2012_val_00015753.JPEG,43,43
2167,n01688243\ILSVRC2012_val_00015981.JPEG,43,32
2168,n01688243\ILSVRC2012_val_00017002.JPEG,43,45
2169,n01688243\ILSVRC2012_val_00017015.JPEG,43,33
2170,n01688243\ILSVRC2012_val_00017338.JPEG,43,38
2171,n01688243\ILSVRC2012_val_00018095.JPEG,43,43
2172,n01688243\ILSVRC2012_val_00020508.JPEG,43,43
2173,n01688243\ILSVRC2012_val_00021646.JPEG,43,42
2174,n01688243\ILSVRC2012_val_00022563.JPEG,43,44
2175,n01688243\ILSVRC2012_val_00023341.JPEG,43,42
2176,n01688243\ILSVRC2012_val_00023678.JPEG,43,39
2177,n01688243\ILSVRC2012_val_00024081.JPEG,43,43
2178,n01688243\ILSVRC2012_val_00024227.JPEG,43,32
2179,n01688243\ILSVRC2012_val_00024946.JPEG,43,35
2180,n01688243\ILSVRC2012_val_00025025.JPEG,43,47
2181,n01688243\ILSVRC2012_val_00025581.JPEG,43,42
2182,n01688243\ILSVRC2012_val_00029118.JPEG,43,43
2183,n01688243\ILSVRC2012_val_00029947.JPEG,43,43
2184,n01688243\ILSVRC2012_val_00030873.JPEG,43,43
2185,n01688243\ILSVRC2012_val_00034693.JPEG,43,43
2186,n01688243\ILSVRC2012_val_00034793.JPEG,43,43
2187,n01688243\ILSVRC2012_val_00038586.JPEG,43,39
2188,n01688243\ILSVRC2012_val_00038665.JPEG,43,34
2189,n01688243\ILSVRC2012_val_00039831.JPEG,43,43
2190,n01688243\ILSVRC2012_val_00043288.JPEG,43,43
2191,n01688243\ILSVRC2012_val_00043798.JPEG,43,43
2192,n01688243\ILSVRC2012_val_00043802.JPEG,43,31
2193,n01688243\ILSVRC2012_val_00044980.JPEG,43,43
2194,n01688243\ILSVRC2012_val_00045510.JPEG,43,43
2195,n01688243\ILSVRC2012_val_00046517.JPEG,43,32
2196,n01688243\ILSVRC2012_val_00046548.JPEG,43,5
2197,n01688243\ILSVRC2012_val_00047224.JPEG,43,43
2198,n01688243\ILSVRC2012_val_00048754.JPEG,43,39
2199,n01688243\ILSVRC2012_val_00049652.JPEG,43,8
2200,n01689811\ILSVRC2012_val_00001022.JPEG,44,44
2201,n01689811\ILSVRC2012_val_00001645.JPEG,44,39
2202,n01689811\ILSVRC2012_val_00003178.JPEG,44,46
2203,n01689811\ILSVRC2012_val_00004915.JPEG,44,44
2204,n01689811\ILSVRC2012_val_00006207.JPEG,44,44
2205,n01689811\ILSVRC2012_val_00007482.JPEG,44,44
2206,n01689811\ILSVRC2012_val_00008561.JPEG,44,39
2207,n01689811\ILSVRC2012_val_00009907.JPEG,44,44
2208,n01689811\ILSVRC2012_val_00009980.JPEG,44,47
2209,n01689811\ILSVRC2012_val_00010911.JPEG,44,47
2210,n01689811\ILSVRC2012_val_00011044.JPEG,44,44
2211,n01689811\ILSVRC2012_val_00013533.JPEG,44,13
2212,n01689811\ILSVRC2012_val_00016357.JPEG,44,43
2213,n01689811\ILSVRC2012_val_00016622.JPEG,44,44
2214,n01689811\ILSVRC2012_val_00017174.JPEG,44,34
2215,n01689811\ILSVRC2012_val_00018979.JPEG,44,39
